0	2.6938	2.6938	2.6938	1.5574	1.8469
1	2.6938	2.6938	2.6938	1.5574	1.8469
2	2.6938	2.6938	2.6938	1.5574	1.8469
3	2.6938	2.6938	2.6938	1.5574	1.8469
4	2.6938	2.6938	2.6938	1.5574	1.8469
5	2.6938	2.6938	2.6938	1.5574	1.8469
6	2.6938	2.6938	2.6938	1.5574	1.8469
7	2.6938	2.6938	2.6938	1.5574	1.8469
8	2.6938	2.6938	2.6938	1.5574	1.8469
9	2.6938	2.6938	2.6938	1.5574	1.8469
10	2.6938	2.6938	2.6938	1.5574	1.8469
11	2.6938	2.6938	2.6938	1.5574	1.8469
12	2.6938	2.6938	2.6938	1.5574	1.8469
13	2.6938	2.6938	2.6938	1.5574	1.8469
14	2.6938	2.6938	2.6938	1.5574	1.8469
15	2.6938	2.6938	2.6938	1.5574	1.8469
16	2.6938	2.6938	2.6938	1.5574	1.8469
17	2.6938	2.6938	2.6938	1.5574	1.8469
18	2.6938	2.6938	2.6938	1.5574	1.8469
19	2.6938	2.6938	2.6938	1.5574	1.8469
20	2.6938	2.6938	2.6938	1.5574	1.8469
21	2.6938	2.6938	2.6938	1.5574	1.8469
22	2.6938	2.6938	2.6938	1.5574	1.8469
23	2.6938	2.6938	2.6938	1.5574	1.8469
24	2.6938	2.6938	2.6938	1.5574	1.8469
25	2.6938	2.6938	2.6938	1.5574	1.8469
26	2.6938	2.6938	2.6938	1.5574	1.8469
27	2.6938	2.6938	2.6938	1.5574	1.8469
28	2.6938	2.6938	2.6938	1.5574	1.8469
29	2.6938	2.6938	2.6938	1.5574	1.8469
30	2.6938	2.6938	2.6938	1.5574	1.8469
31	2.6938	2.6938	2.6938	1.5574	1.8469
32	2.6938	2.6938	2.6938	1.5574	1.8469
33	2.6938	2.6938	2.6938	1.5574	1.8469
34	2.6938	2.6938	2.6938	1.5574	1.8469
35	2.6938	2.6938	2.6938	1.5574	1.8469
36	2.6938	2.6938	2.6938	1.5574	1.8469
37	2.6938	2.6938	2.6938	1.5574	1.8469
38	2.6938	2.6938	2.6938	1.5574	1.8469
39	2.6938	2.6938	2.6938	1.5574	1.8469
40	2.6938	2.6938	2.6938	1.5574	1.8469
41	2.6938	2.6938	2.6938	1.5574	1.8469
42	2.6938	2.6938	2.6938	1.5574	1.8469
43	2.6938	2.6938	2.6938	1.5574	1.8469
44	2.6938	2.6938	2.6938	1.5574	1.8469
45	2.6938	2.6938	2.6938	1.5574	1.8469
46	2.6938	2.6938	2.6938	1.5574	1.8469
47	2.6938	2.6938	2.6938	1.5574	1.8469
48	2.6938	2.6938	2.6938	1.5574	1.8469
49	2.6938	2.6938	2.6938	1.5574	1.8469
50	2.6938	2.6938	2.6938	1.5574	1.8469
51	2.6938	2.6938	2.6938	1.5574	1.8469
52	2.6938	2.6938	2.6938	1.5574	1.8469
53	2.6938	2.6938	2.6938	1.5574	1.8469
54	2.6938	2.6938	2.6938	1.5574	1.8469
55	2.6938	2.6938	2.6938	1.5574	1.8469
56	2.6938	2.6938	2.6938	1.5574	1.8469
57	2.6938	2.6938	2.6938	1.5574	1.8469
58	2.6938	2.6938	2.6938	1.5574	1.8469
59	2.6938	2.6938	2.6938	1.5574	1.8469
60	2.6938	2.6938	2.6938	1.5574	1.8469
